,id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
20833,662,28,2,111901,5,11,0,3,0,0,0,1,1,41,0
20834,10824,39,2,139474,1,10,1,6,1,0,0,1,1,51,0
20835,32255,20,2,57146,1,10,0,4,3,0,1,1,1,26,0
20836,10342,45,2,136987,5,11,2,0,0,0,0,1,1,41,0
20837,26400,40,2,80639,5,11,1,4,1,2,0,1,1,85,0
20838,13634,40,2,82727,5,11,1,5,2,0,1,1,1,41,0
20839,32465,67,2,269666,1,10,6,1,0,0,1,1,1,26,0
20840,3364,21,2,185555,5,11,0,0,3,0,1,1,1,26,0
20841,2819,24,2,163688,5,11,1,1,1,0,0,1,1,51,0
20842,1477,43,5,188739,0,14,1,1,1,0,0,7689,1,41,0
20843,4810,62,1,186001,7,12,6,6,4,0,1,1,1,41,9
20844,4684,51,0,263201,7,12,2,0,4,0,1,1,1,41,18
20845,11349,20,2,303653,1,10,0,5,4,0,1,1,1,31,0
20846,13029,31,2,381154,1,10,0,6,0,0,0,1,1,41,0
20847,29159,36,2,222990,1,10,1,7,1,0,0,1,1,31,0
20848,30682,26,2,166972,1,10,1,5,1,0,0,1,1,53,0
20849,9233,54,2,68685,1,10,1,7,1,0,0,1,1,41,0
20850,14540,31,2,262093,0,14,1,5,1,0,0,1,1,56,0
20851,14798,21,2,353196,1,10,0,6,0,0,0,1,1,36,0
20852,12205,62,2,180419,1,10,1,7,1,0,0,1,1,41,0
20853,27835,33,2,174790,1,10,0,6,5,0,0,1,1,51,0
20854,23506,18,2,198607,2,8,0,2,3,0,1,1,1,17,0
20855,21336,24,2,322675,5,11,0,2,0,0,0,1,1,41,0
20856,5409,61,2,227267,1,10,2,5,0,0,1,1,1,34,0
20857,2325,40,2,77147,0,14,1,1,1,0,0,1,1888,51,0
20858,3500,47,2,357339,0,14,1,10,1,0,0,1,1,41,0
20859,6945,32,2,229637,5,11,1,6,1,0,0,1,1,46,4
20860,2531,21,2,157600,5,11,0,4,0,0,1,1,1,26,0
20861,5881,63,2,224954,12,7,1,9,1,1,0,1,1,41,0
20862,7562,62,2,202203,1,10,0,0,0,0,1,1,1,41,0
20863,11420,20,2,100010,5,11,0,5,3,0,1,1,1,16,0
20864,24466,27,2,214638,1,10,2,4,4,0,1,1,1,36,0
20865,13030,55,2,103701,1,10,6,4,4,0,1,1,1,41,0
20866,4068,43,5,173629,0,14,1,5,1,0,0,1,1,46,0
20867,30435,48,2,107461,1,10,4,1,4,0,1,1,1,38,0
20868,1589,21,2,311377,5,11,0,1,3,0,1,1,1,26,0
20869,22126,38,2,174913,1,10,4,6,3,0,0,1,1,41,0
20870,25419,53,1,77337,7,12,1,6,1,0,0,1,1,41,0
20871,23612,19,2,163788,1,10,1,1,2,0,1,1,1,41,0
20872,2609,46,0,102309,5,11,1,1,1,0,0,1,1,41,0
20873,25330,45,2,185058,3,15,0,3,0,0,1,1,1,36,0
20874,7152,25,2,33017,5,11,0,6,3,0,0,1,1,41,0
20875,27014,37,0,196349,1,10,1,1,1,0,0,1,1,61,0
20876,907,46,1,285571,1,10,1,7,1,0,0,1,1,81,0
20877,12289,32,2,329173,5,11,2,0,4,0,1,1,1,41,0
20878,16569,65,4,84738,1,10,1,4,1,2,0,1,1,36,0
20879,80,19,2,446840,1,10,0,5,0,0,0,1,1,31,0
20880,1529,38,2,26899,1,10,2,1,4,0,1,1,1,13,0
20881,6764,38,2,230036,1,10,1,6,1,0,0,1,1,47,0
20882,29481,19,2,268953,15,9,0,4,3,0,0,1,1,21,0
20883,3899,21,2,221096,1,10,0,6,5,1,0,1,1,41,0
20884,13988,25,2,138769,6,13,0,2,3,0,0,1,1,31,0
20885,27469,20,2,220102,5,11,0,0,0,0,1,1,1,41,0
20886,28894,26,2,198588,5,11,0,10,0,1,1,2175,1,51,0
20887,12826,40,2,108294,1,10,0,0,4,0,1,1,1,41,0
20888,6994,59,4,217776,1,10,1,1,1,0,0,7299,1,41,0
20889,24122,44,2,152959,0,14,1,1,1,0,0,7299,1,41,0
20890,9390,61,2,135471,11,4,1,6,1,0,0,1,1,41,4
20891,7646,54,5,116212,5,11,1,1,1,0,0,1,1,41,0
20892,15386,46,2,220642,5,11,2,1,4,0,1,1,1,41,0
20893,11275,30,2,200929,1,10,1,1,1,0,0,1,1,41,0
20894,6079,39,4,29076,5,11,1,0,2,3,1,5014,1,41,0
20895,2619,38,3,239410,1,10,2,1,0,0,0,1,1,41,0
20896,3933,29,2,250680,1,10,1,6,1,0,0,1,1,41,0
20897,4007,65,2,102104,1,10,2,13,0,0,1,1,1,51,0
20898,22399,47,2,165954,0,14,1,0,1,0,0,1,1,46,0
20899,10426,46,2,193408,7,12,2,5,0,0,1,1,1,45,0
20900,1189,28,4,247508,0,14,0,3,3,0,0,1,1,36,0
20901,25784,37,2,112513,15,9,4,4,4,0,1,1,1,41,4
20902,16681,35,1,276222,12,7,1,8,1,0,0,1,1,41,0
20903,12124,25,2,29811,5,11,0,3,3,0,1,1,1,41,0
20904,16600,23,2,341228,5,11,0,0,0,0,0,1,1,21,0
20905,18802,35,2,24530,1,10,6,0,4,0,0,1,1,16,0
20906,4743,65,2,260083,13,3,1,9,1,0,0,1,1,41,1
20907,8977,64,5,189254,5,11,1,1,1,0,0,1,1,46,0
20908,32297,48,2,160475,1,10,1,1,2,0,1,1,1,31,0
20909,13334,35,2,139891,5,11,2,0,4,0,1,1,1,41,0
20910,25474,24,2,234109,6,13,0,2,3,0,0,1,1,33,0
20911,12888,34,1,203785,7,12,1,8,1,0,0,1,1,63,0
20912,25108,45,2,54311,3,15,1,3,1,0,0,7299,1,41,0
20913,17572,23,2,231913,7,12,0,0,3,0,1,1,1,38,0
20914,850,62,2,99785,3,15,6,3,0,0,1,1,1,41,0
20915,8958,54,2,183669,1,10,1,6,1,0,0,3465,1,35,0
20916,8793,54,0,119571,0,14,1,1,1,0,0,1,1,46,0
20917,21693,51,2,171925,0,14,1,3,1,0,0,1,1,44,0
20918,24116,21,2,161709,5,11,0,5,3,0,1,1,1,36,0
20919,3593,62,1,32424,1,10,1,8,2,0,1,22041,1,41,0
20920,10537,21,2,197753,5,11,0,6,4,0,0,1,1,41,0
20921,26341,36,2,174504,1,10,2,6,0,0,1,1,1,41,0
20922,7955,46,2,273436,1,10,1,6,1,0,0,1,1,41,0
20923,10423,35,2,159443,1,10,0,3,0,0,1,1,1,38,38
20924,17153,37,2,167483,0,14,1,0,1,0,0,1,1,41,0
20925,12294,39,2,195745,0,14,0,4,0,0,0,1,1,49,0
20926,13168,22,2,260255,1,10,0,6,0,0,0,1,1,41,0
20927,10389,35,2,36386,3,15,1,3,1,0,0,1,1,46,0
20928,22668,41,4,153032,3,15,1,3,1,0,0,7299,1,36,0
20929,334,35,2,87219,3,15,1,1,1,0,0,1,1888,51,0
20930,11067,48,2,185871,0,14,1,5,1,0,0,1,1,61,0
20931,19989,43,2,68730,5,11,0,6,0,2,0,1,1,41,0
20932,18597,60,3,190542,1,10,1,6,1,0,0,1,1,41,0
20933,10766,30,2,276419,1,10,1,9,2,1,1,1,2052,33,0
20934,8380,35,3,189945,5,11,0,0,0,1,1,1,1,73,0
20935,12583,36,2,261242,1,10,2,7,0,0,0,1,1742,61,0
20936,27229,54,2,283744,1,10,1,7,1,0,0,1,2003,41,0
20937,14517,25,2,109814,1,10,1,0,1,0,0,3138,1,41,0
20938,12415,48,1,136259,5,11,2,4,0,0,0,1,1,31,0
20939,3399,33,2,49594,1,10,0,0,0,1,1,1,1,41,0
20940,26229,68,1,45815,8,5,1,8,1,0,0,1,1,41,0
20941,6284,48,1,132590,5,11,1,8,1,0,0,1,1,73,0
20942,8699,49,4,238960,3,15,2,1,4,1,1,9563,1,41,0
20943,17163,53,5,74713,1,10,1,5,1,2,0,1,1,41,0
20944,15212,50,2,278323,0,14,1,9,1,0,0,1,1,41,0
20945,12590,41,2,33796,7,12,1,6,1,0,0,1,1,41,0
20946,6789,23,2,113063,0,14,0,1,3,0,1,1,1,8,0
20947,9369,68,2,176389,1,10,0,1,0,0,1,1,1,46,0
20948,1767,33,2,195577,2,8,1,9,1,0,0,1,1,41,0
20949,26899,39,5,312233,5,11,1,5,1,0,0,1,1,51,0
20950,14052,46,2,102319,7,12,1,1,1,0,0,1,1,46,0
20951,2289,43,1,121719,1,10,1,6,1,0,0,1,1,25,0
20952,6843,46,2,189565,0,14,1,5,2,0,1,1,1,43,0
20953,29644,47,2,148996,1,10,1,5,1,0,0,1,1,41,0
20954,1095,23,1,361281,0,14,0,3,3,2,0,1,1,21,3
20955,15553,32,1,55913,4,6,0,6,4,0,0,1,1,48,0
20956,2859,41,1,335550,10,16,0,3,0,0,0,1,2445,46,0
20957,3175,37,2,208359,10,16,2,3,0,0,0,100000,1,46,0
20958,18994,56,2,419733,5,11,2,4,4,0,1,1,1,39,0
20959,9,43,2,159450,0,14,1,1,1,0,0,5179,1,41,0
20960,17142,30,2,205250,3,15,1,1,1,2,0,1,1,41,28
20961,6683,28,2,220105,0,14,0,5,0,0,0,1,1877,51,0
20962,1179,33,2,78284,15,9,0,7,4,2,0,1,1,41,0
20963,11743,25,2,235895,1,10,1,6,1,0,0,1,1,39,0
20964,25589,47,2,128461,12,7,1,2,1,0,0,1,1,41,0
20965,29240,32,2,191835,1,10,2,9,5,0,0,1,1,41,0
20966,24320,50,5,213141,1,10,1,1,1,0,0,1,1903,61,0
20967,6149,40,5,167483,6,13,1,1,1,0,0,1,1,51,0
20968,17705,32,2,101698,7,12,1,3,2,0,1,1,1,41,0
20969,30292,33,2,151774,5,11,1,6,1,0,0,1,1,46,0
20970,13177,54,2,156149,1,10,0,7,0,0,0,1,1,41,0
20971,2644,20,2,196858,1,10,0,4,0,0,1,1,1,41,0
20972,7306,36,4,204278,0,14,1,3,1,0,0,1,1,41,0
20973,5886,30,2,35033,1,10,1,6,1,0,0,1,1,41,0
20974,4127,40,1,126570,10,16,1,3,1,0,0,15025,1,61,0
20975,7529,65,2,256467,1,10,1,10,1,2,0,1,1,61,12
20976,14843,20,2,219743,5,11,0,4,3,0,1,1,1,16,0
20977,18842,35,1,112651,8,5,0,6,3,0,0,1,1,41,0
20978,23531,26,2,248852,0,14,0,4,3,0,0,1,1,41,0
20979,4824,41,2,166089,7,12,6,0,4,0,1,1,1,31,0
20980,18174,31,4,47086,12,7,1,6,1,0,0,1,1,41,0
20981,21353,19,2,210933,1,10,0,0,3,0,1,1,1,41,0
20982,9328,48,2,299509,1,10,2,10,4,1,1,1,1,56,0
20983,424,34,2,228529,12,7,0,6,4,0,1,1,1,36,0
20984,20415,42,2,190592,6,13,2,1,0,1,1,1,1,41,2
20985,7716,28,2,153806,5,11,0,6,4,4,0,1,1,46,18
20986,28445,62,2,380463,8,5,1,8,1,1,0,1,1,41,0
20987,2678,25,2,209035,1,10,0,5,0,0,1,1,1,51,0
20988,30148,57,2,151475,4,6,2,5,4,0,1,1,1,41,0
20989,9678,30,5,190451,1,10,1,5,1,2,0,1,1,41,10
20990,9429,28,2,170018,0,14,1,3,1,0,0,1,1,41,0
20991,8820,45,2,88809,15,9,1,7,1,0,0,1,1,41,0
20992,3852,20,2,306468,5,11,0,4,3,0,1,1,1,21,0
20993,11171,47,2,54986,1,10,1,9,1,0,0,1,1888,41,0
20994,6910,31,2,186933,0,14,1,1,1,0,0,1,1,71,0
20995,1262,29,2,184807,3,15,0,1,0,0,0,1,1,59,0
20996,12812,59,2,197643,5,11,0,0,0,0,1,1,1,40,0
20997,12106,34,0,174172,5,11,4,10,0,0,0,1,1,13,0
20998,12495,46,2,151628,5,11,2,0,4,0,1,1,1,46,0
20999,5427,53,2,87859,1,10,1,2,1,1,0,1,1,41,0
21000,17625,42,2,307469,1,10,1,7,1,0,0,1,1,51,0
21001,16861,70,2,312654,5,11,1,5,1,0,0,1,1,26,0
21002,22729,19,5,117373,2,8,0,5,3,0,0,1,1,16,0
21003,1716,56,2,377114,0,14,1,7,1,0,0,15025,1,61,0
21004,19086,25,2,152177,5,11,0,2,0,0,0,1,1,40,0
21005,3541,45,1,92163,1,10,2,6,0,0,0,1,1,41,0
21006,30984,31,1,67073,0,14,3,6,0,0,0,6850,1,61,0
21007,12660,23,2,450921,6,13,0,0,0,1,1,1,1,41,0
21008,3614,43,2,163323,5,11,2,0,4,0,1,1,1,39,0
21009,29473,20,2,329131,2,8,4,4,3,0,1,1,1,41,0
21010,6748,58,2,199714,1,10,1,9,1,0,0,1,1,56,0
21011,3857,52,2,179011,5,11,2,5,0,0,1,1,1,61,0
21012,7180,24,2,415756,2,8,0,2,3,0,0,1,1,31,0
21013,20925,18,2,60563,4,6,0,4,3,0,1,1,1,21,0
21014,16229,53,2,185284,3,15,0,3,0,0,0,1,1,41,0
21015,7755,18,2,154399,2,8,0,4,3,1,0,1,1,17,21
21016,11951,33,2,37071,1,10,0,9,0,0,0,1,1,41,28
21017,22397,50,2,168263,12,7,2,4,0,0,0,1,1,49,0
21018,9972,42,2,222143,5,11,1,6,1,0,0,3465,1,41,0
21019,5668,52,2,306109,9,17,0,3,0,0,0,1,1,41,0
21020,4248,52,2,302147,2,8,0,4,0,1,1,1,1,41,0
21021,635,42,0,253251,0,14,1,1,1,0,0,7299,1,41,0
21022,11552,62,4,115024,1,10,1,4,1,0,0,1,1,41,0
21023,12704,75,2,146366,1,10,6,4,0,0,1,1,1,29,0
21024,2330,54,3,173094,5,11,1,1,2,2,1,1,1888,41,12
21025,12935,26,2,109098,2,8,0,0,0,0,1,1,1,41,0
21026,6622,69,2,90527,15,9,1,8,1,0,0,1,1,36,0
21027,8715,63,2,135481,1,10,1,5,1,0,0,1,1,17,0
21028,24939,53,3,123012,1,10,2,0,0,0,0,1,1,46,0
21029,12693,48,1,184683,1,10,4,5,4,0,1,1,1,36,0
21030,15827,38,1,29815,1,10,0,8,4,0,0,1,1,51,0
21031,6077,43,2,180033,3,15,0,3,0,0,1,1,1,41,0
21032,30817,37,0,180753,0,14,0,11,4,1,1,1,1,41,0
21033,5396,45,2,55192,10,16,0,3,0,1,1,1,1,41,0
21034,1765,36,2,235486,0,14,1,1,1,0,0,1,1,41,0
21035,32268,43,2,204236,1,10,1,5,1,0,0,1,1,41,0
21036,16247,37,2,376456,7,12,2,6,0,0,0,1,1,39,0
21037,1427,40,2,297848,4,6,1,4,2,1,1,3412,1,35,0
21038,5480,62,2,85549,5,11,1,10,1,0,0,15025,1,19,0
21039,23235,20,2,104845,5,11,0,5,3,0,1,1,1,16,0
21040,23350,35,2,144799,5,11,0,0,0,0,1,1,1,41,0
21041,4601,51,2,132466,13,3,3,4,0,0,0,1,1,41,4
21042,24785,50,2,98011,0,14,2,3,0,0,1,1,1,51,0
21043,25961,39,2,136630,0,14,1,9,1,0,0,1,1,41,11
21044,5281,40,2,141030,1,10,1,0,2,0,1,1,1,41,0
21045,15228,37,4,102730,1,10,1,1,1,0,0,1,1,41,0
21046,2053,26,2,60359,1,10,1,9,1,0,0,1,1,46,0
21047,16279,27,2,57513,7,12,0,6,3,0,0,1,1,49,0
21048,12122,24,2,84727,6,13,1,8,2,0,1,1,1,46,10
21049,25155,45,2,106901,0,14,1,3,1,0,0,1,1,61,0
21050,13602,32,2,122117,7,12,1,6,1,0,0,1,1,41,0
21051,5139,41,0,270325,7,12,1,4,1,1,0,1,1,31,0
21052,29996,49,2,119472,7,12,1,4,1,2,0,1,1,57,12
21053,12911,33,2,131569,5,11,1,9,1,0,0,1,1,41,0
21054,10282,54,2,329223,0,14,1,6,1,2,0,1,1741,41,19
21055,7531,37,2,210946,0,14,1,3,1,0,0,1,1,41,0
21056,13451,41,0,86913,9,17,1,3,1,0,0,1,1,51,0
21057,10031,21,2,38773,2,8,0,4,0,0,0,1,1,41,0
21058,11465,50,2,278323,1,10,1,6,1,0,0,1,1,41,0
21059,6313,51,2,279130,0,14,2,1,0,0,0,1,1,56,0
21060,6256,52,2,335998,1,10,1,1,1,0,0,4387,1,56,0
21061,32120,25,3,312018,5,11,0,1,3,0,0,1,1,41,0
21062,3534,22,2,300813,5,11,0,4,3,0,0,1,1,26,0
21063,6707,23,2,168998,7,12,0,1,0,0,0,1,1,41,0
21064,11536,69,4,202700,10,16,1,3,1,0,0,6419,1,36,0
21065,16025,45,2,216117,1,10,2,0,4,1,1,1,1,41,2
21066,4864,24,2,183328,1,10,0,6,3,1,1,1,1595,21,0
21067,18376,32,2,176712,1,10,1,7,1,0,0,1,1,39,0
21068,7321,36,2,109134,1,10,4,9,0,0,0,3675,1,53,0
21069,6570,18,2,354494,2,8,0,5,3,0,0,1,1,7,0
21070,18521,27,2,272619,0,14,1,5,1,0,0,1,1,56,0
21071,9522,41,2,140560,1,10,6,4,4,0,1,1,1,26,0
21072,8472,19,2,127389,2,8,0,4,3,0,1,1,1,21,0
21073,1676,38,1,200353,0,14,1,6,1,0,0,1,1,51,0
21074,6305,23,2,250648,5,11,0,0,3,0,0,1,1,13,0
21075,21051,35,2,113531,0,14,1,1,1,0,0,1,1,41,0
21076,7304,24,2,398905,0,14,1,3,2,0,1,1,1,41,0
21077,28808,20,2,47578,5,11,0,7,0,0,0,1,1,51,0
21078,9371,31,2,385178,0,14,1,3,2,0,1,1,1,25,0
21079,27010,43,5,188616,0,14,1,5,1,0,0,1,1,61,0
21080,17091,23,2,308206,11,4,0,8,5,0,0,1,1,41,4
21081,21723,28,2,185671,0,14,1,5,1,0,0,1,1,61,0
21082,5129,61,1,143933,3,15,1,1,1,0,0,1,1,41,0
21083,10278,33,2,153327,0,14,1,3,5,0,0,1,1,41,0
21084,22229,19,2,40823,2,8,0,2,3,0,0,1,1,16,0
21085,4855,36,2,269324,0,14,1,10,1,0,0,1,1888,41,0
21086,6123,57,2,87585,1,10,6,4,4,0,1,1,1,41,0
21087,31218,32,2,109056,1,10,1,8,1,0,0,3138,1,46,0
21088,13624,24,4,203354,0,14,0,3,3,0,1,1,1,46,0
21089,15240,45,2,368758,5,11,1,9,1,0,0,1,1,41,0
21090,547,36,4,233328,5,11,1,11,1,0,0,1,1,41,0
21091,2747,39,5,186846,0,14,1,6,1,0,0,1,1,41,0
21092,19089,59,3,30112,5,11,6,3,4,3,1,1,1,41,0
21093,22704,53,2,104502,5,11,1,3,1,0,0,1,1,41,10
21094,14996,46,2,128142,2,8,4,10,4,0,1,1,1,41,6
21095,25080,36,2,80480,7,12,2,5,0,0,0,1,1,41,0
21096,6044,23,2,254548,5,11,0,0,5,1,1,1,1,31,2
21097,958,42,1,134725,7,12,1,4,2,0,1,3104,1,41,0
21098,10319,44,2,209895,1,10,1,0,2,0,1,1,1,41,0
21099,28557,35,2,165738,3,15,1,3,1,2,0,1,1,44,3
21100,1462,70,2,188644,1,10,6,0,0,0,1,1,1430,31,0
21101,26948,45,2,317321,5,11,2,4,4,0,1,1,1,41,0
21102,15661,57,1,111386,0,14,1,3,1,0,0,1,1,46,0
21103,7461,38,2,88216,3,15,0,3,0,2,1,1,1,41,27
21104,15501,36,2,340019,12,7,0,4,4,1,1,1,1,39,0
21105,29557,34,2,355997,12,7,0,2,0,0,0,1,1,41,0
21106,13682,24,2,60410,5,11,0,10,0,0,1,1,1,41,0
21107,23540,44,2,180600,1,10,1,6,1,0,0,1,1,56,0
21108,20983,37,2,267557,1,10,1,6,1,0,0,4065,1,41,0
21109,13253,32,2,442430,1,10,4,6,4,0,1,1,1,41,4
21110,1506,59,0,48434,1,10,1,1,1,0,0,1,1,41,0
21111,11454,26,2,247007,6,13,1,1,1,0,0,1,1,46,0
21112,8868,41,2,390370,1,10,2,6,3,0,0,1,1,41,0
21113,28147,47,2,105328,1,10,2,6,0,0,0,1,1,41,0
21114,8417,37,2,179359,1,10,6,2,4,0,1,1,1,31,0
21115,24395,84,5,153184,0,14,1,1,1,0,0,1,2393,56,0
21116,12497,29,1,188279,0,14,1,6,1,0,0,1,1,56,0
21117,10953,32,1,119412,0,14,2,1,4,0,0,1,1,61,0
21118,19006,43,2,230685,1,10,1,5,1,0,0,5179,1,51,0
21119,18100,34,2,150155,1,10,1,6,1,0,0,1,1,41,0
21120,22504,42,2,24764,1,10,2,7,4,0,0,7444,1,41,0
21121,25280,33,2,180285,12,7,1,6,1,0,0,1,1,41,0
21122,15488,33,2,339483,3,15,0,1,0,0,0,1,1,49,0
21123,3382,47,1,57453,7,12,1,6,1,0,0,1,1,41,0
21124,12427,75,1,160010,6,13,1,1,1,0,0,1,1,31,0
21125,14283,34,2,160615,5,11,1,1,1,0,0,1,1,51,0
21126,4167,32,4,90410,5,11,1,1,1,0,0,1,1,36,0
21127,32501,72,2,138146,4,6,1,4,1,0,0,1,1,41,0
21128,9455,24,2,274798,1,10,0,2,3,0,0,1,1,26,0
21129,6112,46,2,184442,8,5,0,9,4,0,1,1,1,43,0
21130,13627,48,2,218436,1,10,3,5,4,0,1,1,1,21,1
21131,683,24,4,430829,5,11,4,1,4,1,0,1,1,41,0
21132,3353,31,2,117585,3,15,0,3,0,1,1,1,1,21,0
21133,13572,26,2,68303,1,10,1,6,1,0,0,1,1,41,0
21134,18626,36,2,189383,1,10,2,6,0,0,0,1,1,41,0
21135,28652,51,1,42403,10,16,1,3,1,0,0,1,2416,31,0
21136,1628,46,2,428351,1,10,1,9,2,0,1,1,1741,41,0
21137,7350,37,4,217415,5,11,2,11,4,0,0,1,1,56,0
21138,9148,47,2,145042,0,14,2,9,5,0,0,1,2259,51,23
21139,15390,60,2,98362,5,11,1,6,1,0,0,1,1,41,0
21140,18733,46,4,56842,1,10,1,6,1,0,0,1,1,41,0
21141,28386,34,4,246292,0,14,0,3,0,0,1,1,1,47,0
21142,19192,28,2,213422,10,16,0,3,0,0,0,1,1,51,0
21143,7789,47,0,107683,1,10,2,0,0,0,1,1,1,39,0
21144,13466,43,1,24764,9,17,1,3,1,0,0,15025,1,41,0
21145,21597,39,1,423617,1,10,1,5,2,0,1,1,1,25,0
21146,10093,18,4,236832,15,9,0,0,3,1,1,1,1,16,0
21147,2778,36,2,26988,1,10,4,0,0,0,1,1,1,41,0
21148,11295,48,2,115972,5,11,1,6,1,0,0,1,1,41,0
21149,6597,20,2,38295,1,10,0,2,5,0,0,2598,1,41,0
21150,3821,32,2,395171,7,12,1,4,2,3,1,1,1,25,4
21151,5774,63,2,155916,12,7,1,9,1,0,0,1,1,41,0
21152,2225,37,2,321275,5,11,1,6,1,0,0,1,1,41,0
21153,22248,35,1,527163,5,11,1,1,1,0,0,1,1,31,0
21154,29951,18,2,112796,12,7,0,4,3,0,1,1,1,16,0
21155,29896,35,0,103372,7,12,0,0,4,0,1,1,1,41,0
21156,3598,34,2,118787,0,14,0,5,0,0,0,1,1591,41,0
21157,2370,46,2,188999,3,15,2,3,0,0,0,1,1,39,0
21158,4952,46,5,204206,5,11,1,1,1,0,0,1,1,51,0
21159,4225,56,3,54567,1,10,1,7,1,0,0,1,1,41,0
21160,6560,42,2,323920,8,5,1,6,1,0,0,1,1,41,0
21161,4539,58,0,32695,3,15,1,3,1,0,0,1,1,51,0
21162,23055,36,2,105814,0,14,1,3,1,0,0,1,1,49,0
21163,3292,63,2,185504,0,14,1,3,1,0,0,1,1,51,0
21164,25546,42,2,207780,1,10,4,4,0,0,1,1,1,41,0
21165,28253,32,2,62933,1,10,0,6,3,0,0,1,1,41,0
21166,10287,68,1,139961,8,5,1,6,1,0,0,1,1,41,0
21167,12439,20,2,124907,5,11,0,0,3,0,1,1,1720,26,0
21168,366,57,1,183082,5,11,1,5,1,0,0,1,1,46,0
21169,15803,57,0,138594,6,13,2,3,0,0,1,1,1,41,0
21170,1517,70,1,199830,0,14,1,1,1,0,0,1,1259,41,0
21171,18095,69,2,159192,5,11,0,0,0,0,1,1,1,41,0
21172,20453,38,2,127919,5,11,0,7,4,0,1,1,1,21,6
21173,32028,45,4,203762,0,14,1,3,1,0,0,1,1,41,0
21174,20330,38,2,315292,0,14,0,0,5,1,1,1,1,41,0
21175,2741,48,0,189124,1,10,1,4,1,0,0,1,1,41,0
21176,25910,67,5,179952,0,14,1,1,1,0,0,1,1,71,0
21177,19688,57,4,104997,1,10,1,7,1,0,0,1,1,41,0
21178,9811,31,2,127611,0,14,0,5,3,0,1,1,1,21,34
21179,2282,21,2,167869,1,10,0,4,0,0,1,1,1,36,0
21180,19927,56,2,143267,1,10,2,0,4,0,0,1,1,26,0
21181,22440,37,2,336368,6,13,0,1,4,0,0,1,1,51,0
21182,29242,50,5,315999,0,14,1,1,1,0,0,1,1,51,0
21183,18705,38,1,29055,7,12,0,8,3,0,0,1,1,85,0
21184,8563,29,2,194691,8,5,4,4,3,0,0,1,1,61,4
21185,3632,26,2,197729,5,11,0,0,3,0,1,1,1,41,0
21186,14437,22,2,109200,5,11,0,2,3,0,0,1,1,16,0
21187,16941,38,2,334292,0,14,0,1,0,0,0,1,1,51,0
21188,18901,31,2,130370,7,12,4,3,4,0,1,1,1,41,0
21189,19673,47,4,33374,0,14,2,3,4,0,1,1,1,41,0
21190,1122,43,2,210858,0,14,1,1,1,0,0,7689,1,51,0
21191,6177,48,1,181406,10,16,1,3,1,0,0,15025,1,41,0
21192,1354,69,5,260199,0,14,1,5,1,0,0,1,1,41,0
21193,18213,22,2,154423,5,11,0,0,3,2,1,1,1,41,0
21194,530,29,2,349752,0,14,0,1,0,1,0,2175,1,51,0
21195,14067,26,2,51393,7,12,2,0,4,0,1,1,1,41,0
21196,29495,39,2,161017,5,11,2,3,0,0,1,1,1,33,0
21197,6934,57,2,290642,0,14,1,1,1,0,0,1,1,51,0
21198,28133,27,0,234191,5,11,0,4,0,0,0,1,1,21,0
21199,28567,34,2,184785,12,7,2,9,0,0,1,1,1,41,0
21200,27485,29,2,269247,2,8,1,8,1,0,0,1,1,41,0
21201,215,50,2,37307,1,10,1,9,1,0,0,1,1,41,0
21202,30556,37,2,186866,9,17,1,3,1,0,0,1,1,61,0
21203,10449,40,2,553589,1,10,1,6,1,0,0,1,1849,41,0
21204,11428,62,3,160156,5,11,1,1,1,0,0,1,1,41,0
21205,16214,53,2,137985,1,10,2,6,4,0,1,1,1,41,0
21206,17946,25,2,206862,0,14,0,0,3,0,0,1,1,41,0
21207,30355,22,2,440970,1,10,0,0,3,0,1,1,1,41,0
21208,21078,30,2,164041,1,10,1,4,1,0,0,1,1,41,0
21209,13174,30,2,179499,1,10,1,1,1,0,0,1,1,41,10
21210,19304,65,3,316247,0,14,2,0,0,1,1,1,1,41,0
21211,9434,47,2,167883,1,10,2,10,0,0,1,1,1,44,0
21212,7567,42,2,80667,5,11,1,3,1,0,0,1,1,51,0
21213,9807,60,2,329060,0,14,0,6,0,0,0,1,1,51,0
21214,11617,31,2,295011,5,11,1,0,5,0,1,1,1,41,0
21215,7625,33,2,232767,5,11,0,0,0,0,1,1,1,41,0
21216,25269,37,2,171969,1,10,1,6,1,0,0,1,1,41,0
21217,19408,47,2,251787,13,3,4,4,0,0,1,1,1,41,4
21218,7734,22,2,70262,5,11,0,4,3,0,0,1,1,31,0
21219,6721,64,2,66635,4,6,1,6,1,0,0,1,1,17,0
21220,21058,45,1,172480,1,10,1,8,1,0,0,15025,1,61,0
21221,6515,43,1,296595,3,15,1,1,1,0,0,1,1,51,0
21222,10745,36,2,285001,0,14,0,3,0,0,0,1,1,46,0
21223,19117,51,2,287928,1,10,1,3,2,0,1,1,1,17,0
21224,5503,22,2,221956,1,10,0,9,4,0,0,1,1,41,4
21225,3020,34,4,163868,1,10,0,4,3,0,0,1,1,9,0
21226,865,25,2,309056,5,11,0,5,0,0,1,1,1,16,0
21227,821,33,2,28985,5,11,0,4,0,0,1,1,2002,26,0
21228,30326,57,3,255387,5,11,1,0,1,2,0,1,1,41,19
21229,16156,51,1,93706,5,11,2,5,0,0,1,1,1,41,0
